Dataname,Value,Time
voltage,121.11,2025-09-03 12:05:53.839752
filament_temp,206.1,2025-09-03 12:05:54.339938
bed_temp,57.6,2025-09-03 12:05:54.339938
current,2.04,2025-09-03 12:05:54.339938
power,237.1,2025-09-03 12:05:54.339938
voltage,121.11,2025-09-03 12:05:54.339938
filament_temp,206.1,2025-09-03 12:05:54.840147
bed_temp,57.6,2025-09-03 12:05:54.840147
current,2.04,2025-09-03 12:05:54.840147
power,233.8,2025-09-03 12:05:54.840147
voltage,121.11,2025-09-03 12:05:54.840147
filament_temp,206.1,2025-09-03 12:05:55.340334
bed_temp,57.6,2025-09-03 12:05:55.340334
current,2.04,2025-09-03 12:05:55.340334
power,233.8,2025-09-03 12:05:55.340334
voltage,121.11,2025-09-03 12:05:55.340334
filament_temp,213.1,2025-09-03 12:05:55.840519
bed_temp,58.5,2025-09-03 12:05:55.840519
current,2.04,2025-09-03 12:05:55.840519
power,225.2,2025-09-03 12:05:55.840519
voltage,121.11,2025-09-03 12:05:55.840519
filament_temp,213.1,2025-09-03 12:05:56.340728
bed_temp,58.5,2025-09-03 12:05:56.340728
current,1.92,2025-09-03 12:05:56.340728
power,225.2,2025-09-03 12:05:56.340728
voltage,121.11,2025-09-03 12:05:56.340728
filament_temp,213.1,2025-09-03 12:05:56.840936
bed_temp,58.5,2025-09-03 12:05:56.840936
current,1.92,2025-09-03 12:05:56.840936
power,220.7,2025-09-03 12:05:56.840936
voltage,121.11,2025-09-03 12:05:56.840936
filament_temp,213.1,2025-09-03 12:05:57.341135
bed_temp,58.5,2025-09-03 12:05:57.341135
current,1.92,2025-09-03 12:05:57.341135
power,220.7,2025-09-03 12:05:57.341135
voltage,121.11,2025-09-03 12:05:57.341135
filament_temp,219.5,2025-09-03 12:05:57.841348
bed_temp,57.8,2025-09-03 12:05:57.841348
current,1.92,2025-09-03 12:05:57.841348
power,220.7,2025-09-03 12:05:57.841348
voltage,121.11,2025-09-03 12:05:57.841348
filament_temp,219.5,2025-09-03 12:05:58.341538
bed_temp,57.8,2025-09-03 12:05:58.341538
current,1.92,2025-09-03 12:05:58.341538
